label,train_sample,MaxIntensity,kurtosis,ClusterProminence_AllDirection_offset4_SD,Correlation_angle0_offset7,HaralickCorrelation_AllDirection_offset4_SD,HaralickCorrelation_angle45_offset7,Inertia_AllDirection_offset1_SD,Inertia_AllDirection_offset7_SD,GreyLevelNonuniformity_AllDirection_offset7_SD,HighGreyLevelRunEmphasis_AllDirection_offset7_SD,LongRunEmphasis_AllDirection_offset4_SD,LongRunLowGreyLevelEmphasis_angle90_offset1,ShortRunEmphasis_angle90_offset1,ShortRunHighGreyLevelEmphasis_AllDirection_offset4_SD,ShortRunHighGreyLevelEmphasis_AllDirection_offset7_SD,SurfaceVolumeRatio,HighIntensitySmallAreaEmphasis,IntensityVariability,LowIntensityLargeAreaEmphasis,4kurtosis,4ClusterProminence_AllDirection_offset4_SD,4ClusterProminence_angle0_offset4,4ClusterShade_AllDirection_offset7_SD,4Correlation_angle45_offset7,4Correlation_angle90_offset7,4GLCMEnergy_angle0_offset7,4GLCMEnergy_angle135_offset7,4GLCMEntropy_AllDirection_offset1_SD,4GLCMEntropy_AllDirection_offset4_SD,4HaralickCorrelation_AllDirection_offset4_SD,4HaralickCorrelation_angle135_offset4,4HaralickCorrelation_angle45_offset7,4GreyLevelNonuniformity_AllDirection_offset1_SD,4GreyLevelNonuniformity_AllDirection_offset7_SD,4HighGreyLevelRunEmphasis_AllDirection_offset1_SD,4LongRunEmphasis_AllDirection_offset1_SD,4LongRunEmphasis_angle0_offset4,4LongRunEmphasis_angle90_offset1,4LongRunEmphasis_angle90_offset4,4LongRunHighGreyLevelEmphasis_AllDirection_offset4_SD,4LongRunHighGreyLevelEmphasis_angle90_offset7,4LongRunLowGreyLevelEmphasis_angle0_offset1,4LongRunLowGreyLevelEmphasis_angle90_offset1,4ShortRunEmphasis_AllDirection_offset7,4ShortRunEmphasis_angle0_offset7,4ShortRunEmphasis_angle135_offset7,4ShortRunHighGreyLevelEmphasis_AllDirection_offset7_SD,4ShortRunHighGreyLevelEmphasis_angle45_offset1,4SurfaceVolumeRatio,4SmallAreaEmphasis,4ZonePercentage,,RAD
0,1,0.11443547,-0.6100554,-0.12659621,-0.336717,-0.5004969,0.3595281,-0.23258713,-0.15574072,4.1375337,-0.6873266,-0.5994266,-0.9717122,-0.63081914,-0.28591168,0.58159065,-1.694574,-0.8148249,0.7843526,1.0752628,-0.3829584,-0.08292237,-0.17547393,-0.05478709,0.70773965,0.37500998,-0.28473115,0.5489528,0.4872217,-0.31602263,-0.6726802,-0.76400346,-0.1476409,3.5292819,-0.39977556,-0.4708474,-0.9877751,0.2754735,0.34363684,-0.6460306,-0.7188617,-0.20016561,-0.6843246,-0.90389186,0.1074073,0.10286663,0.5792309,-0.8334365,1.4623406,-0.40941826,-0.5060752,0.5975509,,2.45210817
1,0,-0.304814,-0.42966518,-0.12659593,-0.32197374,-0.45836788,-0.084262095,-0.22948723,-0.15470403,0.0702435,0.8601087,0.66919744,0.47013143,1.5464694,0.94869673,3.0885713,-0.174185,0.004045787,-0.39006156,-0.5741458,-0.44408298,-0.08291573,-0.13250357,-0.054773387,0.6144412,1.0770243,-0.8669773,-0.6390329,0.424233,0.051916923,-0.3688385,0.81523067,0.49913415,-0.78298885,-0.58520097,2.200404,-0.48995733,2.3398452,-1.756883,-0.04884677,0.7882666,-0.1118015,0.5491092,-1.9837728,0.38655964,0.5925031,-0.84761995,-0.91027427,-0.025339056,-0.12516862,0.021270867,0.034908276,,0.96805156
1,1,0.33308107,-0.50416905,-0.12659606,-0.15133262,-0.3596923,-0.4939146,-0.23317738,-0.15543291,1.3024986,0.87198037,-0.46155745,-0.10237765,0.08295526,-0.18072832,2.1078484,-0.68142396,-1.4422168,-0.7859327,-0.48070723,-0.642492,-0.08291772,-0.16239327,-0.05477047,1.154269,0.4089728,1.5029162,0.44280732,-0.30695355,-0.3373633,-0.56933874,-0.612397,-0.38592646,-0.27870393,-0.6672951,0.42483267,1.9487171,3.55454,0.946566,1.9454515,1.4533985,0.3623866,0.20794928,-0.011401312,-0.27506378,0.21070182,-0.89028805,-1.1435996,0.14213525,-0.25199103,0.28139272,-0.59685785,,1.451488433
1,0,0.3937417,-0.5482885,-0.12659615,0.59886587,-0.26981705,0.18883958,-0.23097569,-0.1556587,-0.5183868,-0.5582743,-0.5118092,-0.14422826,-0.050211202,-0.18413906,-0.42921096,-0.9022225,1.2527639,-0.38450718,-0.31407726,-0.22985218,-0.08291724,-0.17823641,-0.0547877,-0.6565028,-0.38035873,-0.36790434,0.4488002,0.5560065,-0.40842822,0.39783186,0.13300157,-1.1915586,-0.021550942,-0.31167027,-0.6120536,-1.0338018,0.19897519,-0.15662305,-0.008272952,-0.46187893,0.60829604,0.16858135,-0.007631008,0.15418178,0.6052754,0.9978245,0.91832954,-0.6702486,-1.2837944,0.3867996,-0.4005086,,2.634842995
1,1,0.23748311,2.2652788,-0.12659436,-0.69583654,-0.44938034,0.6496986,-0.19758411,-0.15564649,-0.3886102,-0.78012353,-0.94384533,-0.62201715,0.6432536,-0.4887231,-1.0035435,-0.5295192,0.091054104,2.0524924,-0.27148375,1.5642331,-0.08282687,-0.15825005,-0.05474174,-0.4640591,0.3638241,-1.2722075,-1.3853238,0.2574254,0.86307013,-0.92308474,-0.9914132,-1.2823341,-0.5583423,0.08167142,-0.6708249,0.9978361,1.3235116,-1.0787079,0.12864134,-0.73700166,-2.0845764,-0.5631114,-1.9806154,0.18523093,-0.6598099,-1.3262743,-0.64575225,0.0789931,-0.4546642,0.071771525,1.9474969,,1.457473494
1,0,-0.5733721,-0.2973563,-0.12654014,-0.63545895,0.97907495,1.1105577,-0.14559399,-0.14586502,1.4032753,2.5476494,0.5912117,-0.61108506,-0.26115507,-0.5035634,1.6309375,-0.5398251,-0.77733815,0.4068335,-0.46370113,-0.5152728,-0.08291398,-0.12926233,-0.054781996,0.3475839,0.19752607,-0.91189206,-0.83403146,0.22430424,-1.0136961,-0.16922158,-0.13230978,-0.022824664,-0.7161464,0.36733562,-0.46895075,1.3090872,-0.84696573,-0.51340365,-0.75212854,-0.48606554,1.787885,-0.49884596,-0.7063567,0.34315333,1.4085609,-0.22095306,0.020064063,-0.31616968,0.048175577,-0.72248715,0.24970488,,3.271105093
1,1,1.4088477,-0.7467217,-0.12659399,-0.2678423,1.9602135,1.9469315,-0.21536317,-0.14607918,-0.5776565,0.66341174,2.4924793,0.65986216,0.015577722,-0.22390033,0.0859718,0.21054338,0.32459697,-0.33727977,0.20995067,-0.26826352,-0.08292221,-0.17764509,-0.054786883,0.63942474,-4.280256,0.75444436,1.1719893,-0.6293025,0.4382919,0.6539775,-2.0652924,-0.47670192,1.4237974,3.1472023,-0.3917549,1.8681477,2.4661558,0.50848085,-0.19650653,0.050574925,-1.0148281,0.7358459,0.43986633,-0.93218154,-0.18217547,0.17377529,0.8542319,-0.7249581,0.18901676,0.4767646,-0.9626703,,3.664422346
1,1,-0.2480894,2.0470665,-0.12655768,-0.5261144,-0.18930377,0.4619412,-0.121343955,-0.14725685,-0.59940463,-0.39386275,-0.76107925,0.021482142,0.032225743,-0.8506806,-0.8104596,1.1637683,0.27991602,-0.20909287,0.15082176,2.8667457,-0.08146839,0.7373295,-0.05466649,-0.16282186,-0.20783712,-1.5026807,-1.3764589,0.07012725,-0.63359994,-0.5525568,1.5606292,1.9401945,-0.72051996,-0.48066956,0.042793036,-1.1244148,-1.0102557,-0.5382728,-1.0003891,-0.68862844,-0.09967781,-0.4259129,-0.59567505,0.88167316,1.0802966,0.6079415,-0.559891,0.7582962,-0.5598127,0.18169086,2.4821978,,0.755732405
1,0,2.8284218,-0.3154482,-0.1265962,1.3619585,-0.40275756,-1.0571868,-0.23455946,-0.15581986,-0.22985725,-0.39336848,2.1458292,0.37461606,-1.1396971,-0.9655552,0.5594768,-0.25490826,0.5061739,-0.7043587,0.86087394,-0.6112127,-0.082913786,-0.10450167,-0.05475701,0.5147152,-0.12437745,0.9232002,0.21739535,0.8125445,0.039361436,-0.2186842,0.08246606,-0.034171596,-0.13694318,-0.5201622,2.0885987,0.5870085,1.3911148,0.9162768,-0.74385303,-0.29484013,-0.18035673,-1.7469796,0.29004404,-0.13922377,-1.2683575,0.8876106,0.89026576,-0.33021322,0.12592451,1.2015738,0.32156935,,3.15814572
1,1,-0.1150589,-0.1590041,-0.12615618,-0.3148296,-0.26419985,2.4589972,-0.17442502,-0.112177014,-0.55665696,0.39716715,-0.88115865,-0.61796874,-0.21448863,0.2614322,-1.0538261,-1.1688199,-1.4927487,-0.08802845,1.0497799,-0.5082189,-0.08292,-0.17866132,-0.05478757,1.842649,0.42450202,-0.78517824,2.8170304,1.9498743,0.69844806,-0.043798544,-0.63766474,0.43105257,1.4197502,0.1364592,-0.5469135,-1.0228877,-0.61905974,0.9312599,-0.53925383,-0.18070957,0.27411133,-0.36955893,-0.5055642,-0.58789736,-0.62458307,0.993172,-0.14094093,1.3766174,-1.0377891,-1.8967158,-0.9515554,,3.39952169
1,1,-1.2187557,-0.45677575,-0.12659621,0.5576171,-0.3203719,-0.15253751,-0.22922607,-0.1557518,-0.49756232,0.5372259,0.94945496,0.563537,1.1499465,-0.5307929,0.30526742,-0.11845771,0.7149516,-0.5936535,-0.2102159,-0.49659294,-0.082921796,-0.16189732,-0.054787233,-0.95694196,1.1740241,-0.41912514,-0.2696405,-0.5633167,-1.1454741,-0.23281632,0.3098758,-0.1816817,-0.3916529,-0.63326985,-0.47538358,0.10085711,0.5011557,-0.48024485,-0.4589705,-0.7430483,0.62696844,0.70554626,0.43955058,0.20956613,0.8034057,-0.97016424,-0.9893344,0.36727965,-0.109236084,0.18951444,-0.09916537,,2.575070087
1,1,-0.12177761,1.2415283,-0.12654993,0.33323804,-0.4396439,-0.16960636,-0.22134006,-0.15556598,-0.38774577,-0.49483567,3.4464214,-1.1487062,-1.2349138,-0.9920592,-0.6048704,-1.9228132,-0.1562328,-0.24211149,0.44487512,1.4739499,-0.08291724,-0.10230546,-0.0547652,0.6747197,1.0635033,-1.0253723,-0.30957952,-0.11706621,-0.29885933,0.2565101,-0.27128237,1.3728479,-0.32309088,0.54311866,-0.62571025,3.2559319,1.0976386,2.8302763,1.1926416,-0.24571109,1.0547448,-0.9389107,-1.1664872,-1.1758014,-1.0743808,-0.39142063,-0.5607373,-0.82200646,-0.16979219,0.38399616,1.5347384,,2.347593071
1,1,2.0822585,0.001149473,-0.12659614,0.91396636,-0.50105864,-1.1937376,-0.23450398,-0.15581657,-0.25081354,-0.56910974,2.5691888,-0.013046588,-1.1466361,-0.4586325,-0.3896878,-0.16330604,-0.37378994,0.4104676,-0.6392481,-0.6421953,-0.082885556,-0.09383737,-0.05473576,0.099014156,0.037193082,0.55174434,-1.4360371,0.8843152,2.7622573,2.3675034,2.078618,0.52182806,-0.58622146,-0.58886266,-0.6490308,0.4314028,1.0182174,1.3757267,0.35584235,-0.7188617,-0.49274457,-1.7477753,-0.21718656,-0.57293046,-0.5819753,-1.6566993,-0.326463,0.08474282,0.38657096,-1.0460774,0.24585418,,2.198652482
1,1,-0.4310306,-0.510138,-0.12659618,-0.07035355,-0.51596296,0.01815103,-0.22958994,-0.1556686,-0.2980867,-0.33491296,-0.8736072,-1.4170096,-0.48943198,0.716995,0.41863903,-0.46139413,-1.0527182,-0.15781857,-0.6252345,-0.4975624,-0.08290957,-0.11836906,-0.05478619,-1.9161363,0.05481819,3.4076316,0.345677,-0.46295002,0.39768058,2.1201904,0.44884837,0.94166446,-0.62442005,0.10460063,1.6142604,-1.0398629,1.4845134,0.21227476,-0.58692974,1.468515,-1.070756,-1.7477142,0.3362906,0.92844766,-0.9782359,0.2692241,0.57578504,1.1099359,-0.41897157,-0.23923348,-0.3134689,,1.465096812
1,0,1.0182983,-0.27306646,-0.1265951,-0.9485817,-0.4402056,-0.44270805,-0.21266906,-0.15483089,-0.6140436,3.0981274,-0.90939903,2.8511329,-0.49696168,2.7797303,-0.09069803,0.005203644,0.5898241,-0.5098384,-0.6105604,-0.23102091,-0.08289958,-0.16461466,-0.05478676,-1.2672597,-0.22306284,-0.948908,-0.28975692,0.36277208,-0.14729446,-0.23281632,0.46148223,-0.65825284,-0.69011366,-0.6348013,-0.12743226,0.53750473,0.55681443,-0.23441938,0.6175046,-0.3273409,-1.0100905,0.55300224,0.36680284,1.6342357,-0.16233402,0.83867484,-0.6353574,0.23433907,-0.8618931,0.7289918,-0.499091,,-0.256531037
1,1,2.1744971,-0.4656299,-0.12659597,-0.35743564,-0.4840198,1.0593511,-0.21581788,-0.15505037,-0.52027845,0.5728606,-0.6633858,0.18669917,-0.8977426,1.3372717,-0.09762551,-0.55375576,0.011699809,-0.29989132,1.0692548,0.11508482,-0.08291246,-0.1470972,-0.054781545,-1.1508532,3.098508,-0.1274016,0.14763047,-0.50622904,-1.0112906,-0.13477443,-1.408331,-0.82845676,2.4625142,1.1401229,-0.35921237,0.51070124,-0.52006996,0.78363764,1.6765025,0.25011447,2.475206,-1.7478366,0.27786723,-1.3389655,0.6898766,-0.32368198,0.8719057,-0.39558637,-0.2959767,0.55009437,0.97340477,,1.27080194
1,1,-0.87427616,-0.034876447,-0.12659621,-1.6015929,-0.51867795,-1.1254622,-0.23331557,-0.15582173,2.739781,-0.376397,-0.10897178,-0.11961296,-1.2158917,0.4255162,1.5396144,0.16111517,-1.4438776,0.89651585,-0.67769927,-0.38580963,0.108439185,1.8535148,-0.020154063,-0.2616838,-0.6559341,-0.10519274,0.03234834,1.5091639,0.18816708,-0.43949938,0.13300157,0.78280747,2.5931442,1.2446928,1.738687,-0.13145141,0.2216583,1.85271,0.61219364,-0.6704885,1.581954,-0.42709735,-0.5255627,0.98233753,0.93399805,1.0123848,1.5161691,0.10997137,-1.4819865,1.2137319,4.0918307,,3.705250552
1,1,-1.1208538,-0.41077632,-0.12659584,-0.77048415,-0.000191165,-0.47684574,-0.21760137,-0.15499635,-0.35012817,-0.3517306,-0.6166678,-0.2213533,-0.12798859,-0.43940103,-0.41872317,1.8492497,-1.0251303,0.63239396,0.06553855,-0.53609854,-0.08291592,-0.11365181,-0.05478037,0.4203344,-0.21804135,-1.1219182,-1.0294781,-0.21589339,-0.3015908,-0.28316224,2.5460713,2.2465618,-0.7943751,-0.44378126,-0.5253675,-0.009960878,-0.40023908,-1.6051141,0.57742476,-0.63269687,-0.003322182,-0.53094804,-0.73821324,0.89887065,0.8663134,1.6161988,-0.09964585,-0.55204856,-1.2136849,0.39698178,0.40970933,,0.097563749
1,1,-0.85613567,-0.68108016,-0.12659577,-1.2479445,1.012778,1.8615873,-0.19483526,-0.15114217,-0.6477306,-0.28998685,-0.5514136,1.0420021,1.8190387,0.09063364,1.4757901,-0.15949024,0.3569287,0.38056493,-0.19361259,1.5034413,-0.08077684,0.5508204,-0.054374468,0.31894955,-0.7570978,-1.134779,-1.3888049,-0.76829517,0.8907408,-0.8519822,0.3098758,1.361501,-0.5995493,-0.64213157,-0.41167593,-1.0958635,-0.9981832,-0.5813177,-0.77294,-0.23512945,-0.4538825,-0.20977041,-0.40451756,-0.22527808,0.29207563,0.21118823,-0.7848588,0.24409617,0.3751039,-0.5731837,0.4148973,,0.579508554
1,1,-0.5796112,-0.5063061,-0.12659606,-1.4643652,-0.04887363,1.2641773,-0.22581819,-0.15466455,-0.68237174,-0.38228214,0.8595124,2.3949873,1.1452928,-1.1153091,-0.6642071,0.02314111,0.30686262,0.5151609,-0.6336791,-0.37456617,-0.08291928,-0.12826753,-0.05476449,-0.49736422,-0.93595755,0.22071192,-0.4361977,-0.8330799,-0.5580456,0.115188465,-0.22074689,0.71472585,-0.7137926,-0.41936418,-0.7961904,-0.35605124,-0.43251637,-1.6044793,-0.3035299,0.71268344,-0.10982051,0.4503145,0.19868574,0.5014549,0.8767751,0.20471568,-0.44614407,-0.49922022,0.36236095,1.9889442,0.37346885,,3.430419283
1,1,1.4290037,-0.6242529,-0.12659621,-0.21163152,1.9414895,0.34245926,-0.23429628,-0.1558236,0.76926666,-0.5156195,-0.21080571,-0.14934741,-0.9751243,0.2642636,0.16851303,1.3878095,0.68805647,1.0281955,1.2681962,-0.38580963,-0.08291459,-0.16212857,-0.054785315,3.0865302,1.775677,1.2553658,-0.29651743,-0.75052166,-0.91288465,-0.48101264,0.5372855,-0.13629398,-0.1269632,0.030215496,-0.44247478,-1.0837487,0.78789693,-0.104015134,-0.001109055,-0.69165176,0.7003562,1.507644,1.3505892,-2.379692,-1.0662296,-1.8322291,-0.7723788,2.0932422,-0.6859972,-0.09196835,-1.2417315,,4.174051662
0,1,-0.6896068,-0.43059772,-0.12659621,1.9758036,-0.51098233,-0.27201948,-0.23211114,-0.15565288,-0.2774655,-0.6733208,-0.46730483,0.08439868,1.50099,3.255095,-0.1931212,-0.06865213,1.8053089,1.2864177,-0.545081,-0.5197711,-0.082885556,-0.13166973,-0.054776613,-0.87946665,0.34006557,-0.5628636,0.12480386,-0.7207825,0.9729629,0.8836253,0.19617093,1.3841949,-0.9140767,-0.5108255,-0.36077547,-0.003957017,-0.17404872,-1.4374043,1.1374934,-0.34699252,-0.051680278,0.41149753,0.19896713,0.8404974,0.15701804,0.23201606,-0.37853092,-1.205844,0.92827743,0.83930266,0.24147236,,-0.008420507
1,1,-1.3838447,-0.40042827,-0.12659621,-0.43923616,-0.46791714,-1.0571868,-0.23283452,-0.15584508,0.44393814,-0.47442216,0.9537207,-0.22033761,0.7116174,0.8376694,-0.531334,-0.77035654,-0.48012108,0.17546557,-0.6822652,-0.40290332,-0.082921565,-0.1563971,-0.054786652,-0.7646149,0.03264814,-0.027075822,-0.68983805,0.9678414,-1.1074547,0.27417538,0.4362145,0.13603237,-1.0128633,-0.6610624,-0.5151534,1.1100929,1.5299425,-0.49810135,0.7496012,-0.13989465,-0.084368564,0.12970924,1.7770095,-0.28253612,-0.7748793,-0.27857915,-0.7006951,0.086170726,0.8186634,-0.35203663,-0.7061009,,1.818936596
1,1,-0.58652216,2.1423872,-0.12527357,-0.48756775,6.2480135,0.086426444,-0.014743825,-0.15051977,-0.47273737,-0.4322183,-0.81765914,-0.078249924,1.2791502,-0.7786421,-0.6889362,1.7250153,-0.42177477,-0.15781857,-0.64390516,0.48497513,-0.08284392,-0.06445014,-0.054754805,0.081793986,-1.0150995,-0.7973614,0.100761786,-0.49315554,0.6495454,2.7914686,-0.018604927,1.1459092,-1.0361149,-0.5467899,-0.44584513,-0.054544702,-0.4799776,-1.5496365,0.19737601,-0.58885866,0.48328903,-1.7480508,1.7938286,-0.18523985,0.41344407,-0.92042094,-0.7451505,0.5621087,2.331617,1.2193478,0.6917988,,2.273442274
1,1,-0.5358444,-0.69646114,-0.12659608,0.21011491,-0.4523762,0.3595281,-0.2325397,-0.15489347,-0.50339943,1.0037796,-0.9475516,-1.4170676,-0.36746854,1.3408043,0.40705162,0.4301958,-0.1932175,-0.8856324,-0.43664274,-0.39659575,-0.082922086,-0.18142954,-0.054786753,0.23349601,0.048784304,0.19834122,0.58555394,-1.2634578,-0.082042046,-0.13212462,-1.1809213,0.045256924,-0.4411017,-0.24820557,-0.15408707,-1.0396887,-0.7735811,-0.8944187,-1.5015416,-0.14745298,-0.114442475,3.4948921,3.162031,-1.2532681,0.24946785,-2.9567633,0.15443079,1.3582194,0.6574242,0.13495517,0.91281736,,3.483194538
0,0,-0.6556297,-0.43490243,-0.12659615,0.95729274,-0.39582968,-0.34029493,-0.23480211,-0.15573321,0.055265207,-0.44977066,-0.091901034,-0.4796509,-0.99603033,0.050316766,0.40186867,-0.6848624,0.057376273,0.15410292,-0.50334114,-0.61659706,-0.082900666,-0.09301357,-0.05474253,0.34239486,0.44960722,-1.19144,-0.19981305,-0.47771466,-0.69243133,-0.2389992,0.29724193,1.6338273,-0.64833593,-0.42629874,1.1979053,0.22098562,2.6467905,0.35448074,2.5033586,-0.038613208,0.84318465,-0.29685855,0.87816626,-1.1017251,-1.3894234,-0.39061308,-0.10849367,-0.8596764,-0.64585465,-0.10014764,-0.47106424,,0.899984828
1,1,-0.46452898,-0.28198594,-0.12659621,0.7937227,-0.48757735,-0.73287857,-0.23242846,-0.15585482,2.261729,-0.788073,3.2485125,-1.4166323,-1.1264211,-0.99750805,-0.45583314,-1.3976321,-0.50298345,1.389361,-0.6931129,-0.5556623,-0.08292141,-0.17463572,-0.0547875,1.1372114,-0.10723127,-1.1225356,-1.5104986,0.9499977,0.31445906,-0.8740637,0.6636242,0.12468545,0.60476226,-0.6242843,-0.71352947,0.5716941,-0.7220525,-0.45505643,-0.68722206,1.3022321,0.14936285,-0.7717126,-1.0077584,-0.11526774,0.44544345,-1.4530613,-0.9246638,0.6713534,-0.22331558,-0.51336455,0.040655922,,3.281375946
1,0,-3.210766,-0.5414714,-0.12659621,0.42648974,-0.3713012,0.120564155,-0.23110634,-0.15581709,-0.49288097,0.6146119,-0.2655428,0.1557197,1.0447255,-0.7339697,0.04846063,0.14680247,-0.7254175,-0.5748011,0.097860165,-0.51329523,-0.082918674,-0.14855254,-0.05477716,0.96578616,0.23755357,-0.70027703,0.17160259,-0.18318039,0.65311617,0.8836253,1.0552742,0.20411396,-0.7463494,-0.6944996,-0.4426227,0.06035015,0.06847079,-1.7198967,0.8008594,-0.32582924,-0.14286245,0.04970639,-0.17936516,1.2760999,0.840017,0.75778615,-0.9594948,-0.2825085,-0.61335164,0.5474066,-0.7865963,,0.323872211
1,1,0.28249848,-0.6378091,-0.12659621,-0.20234506,-0.52412665,-0.5963277,-0.2356322,-0.15579791,-0.5398479,-0.6420891,-0.36368302,0.35506773,-0.07735947,-0.4533322,-1.0383018,-0.19918562,1.7924212,1.706581,-0.7180552,-0.5219731,-0.08292185,-0.17325489,-0.05478713,-0.5208741,-0.6534928,-0.54152817,-0.54287213,-0.83769816,-0.7721116,-0.8519822,0.031930566,-0.17033477,-0.85768324,-0.6239148,-0.70806766,-1.0539118,-0.19749379,-0.48216048,-0.79578996,-0.82437575,-0.31747353,0.45015842,0.21020904,-0.25260222,-0.28047502,-0.05938069,-0.9277048,0.5244047,0.22407147,-0.20744152,-1.4751899,,2.012354938
0,1,-1.5349206,-0.34875587,-0.12657918,0.26486456,-0.058235653,-0.681672,-0.1828523,-0.15276651,0.27142343,0.25967237,-0.4610873,-0.20262918,0.03945426,0.70230323,-0.2002983,0.54068595,-0.88622254,-0.095698215,-0.51478153,2.151387,-0.081961006,-0.1388799,-0.05470191,-0.42845193,-0.65594876,-0.3258207,-0.57341754,-1.7757175,-1.0436243,-0.9746671,-1.016681,-1.11213,0.7624376,0.38339508,-0.4063745,-0.93346405,0.21587619,1.6221907,-0.8792846,-0.6976984,-1.127099,-0.19913499,-1.9824598,-0.7922373,-1.8519841,0.0443607,-0.18362421,-1.0257908,3.4813118,2.8058543,3.3459466,,1.801457427
1,0,-0.33744827,-0.26371548,-0.12659621,-0.25574023,-0.4821474,0.4619412,-0.17565675,-0.15569085,-0.6587993,-0.5891574,-0.18275571,-0.26543558,0.3625582,-0.29205874,-1.1100488,-0.38257644,-0.7661899,0.5151609,-0.39541742,-0.2656192,-0.08291793,-0.18193918,-0.054784097,1.7580218,-0.39559636,-0.3514407,0.75409406,0.5065347,0.7236894,0.4508275,0.08246606,-0.794416,1.0371857,0.7293015,-0.5630687,-0.9953092,-0.6542592,0.71030354,-0.97086924,-0.51327544,-0.8838853,-0.13060315,-1.9833976,0.32408217,0.09040612,1.3462447,-0.016718596,0.60977936,0.3311338,0.049582995,2.4775126,,2.753096503
1,1,0.8886252,-0.44953865,-0.1265962,1.4278805,-0.37897807,-0.6475343,-0.23533498,-0.15580337,2.385152,-0.000421258,-0.579954,-0.14672697,-1.2598829,-0.4844745,3.534355,-0.7589045,2.3110826,-0.72184044,-0.4106691,-0.46296522,-0.082922354,-0.17936398,-0.054786358,-3.2927716,1.5151483,-0.4942454,0.019018117,2.1543632,0.036908377,-0.60378593,-0.76400346,-0.95327306,2.2484596,-0.6015941,0.37964287,-0.8406618,-0.27519944,-0.05076866,-0.45643872,-0.66293013,0.8901063,0.14151374,-0.1689392,-1.4082016,0.13578291,-2.7816432,-0.35734043,1.6141692,-0.71086067,0.84409094,-0.73049515,,1.602553044
1,1,-0.16127339,1.6283334,-0.12659301,0.07898594,-0.3722374,-0.35736376,-0.20961964,-0.15583137,-0.23635763,-0.65242726,-0.36232495,-1.4168644,-0.011174865,-0.39421463,-0.90370923,-0.7592866,-1.512386,0.48200533,-0.4258089,-0.44310036,-0.082922146,-0.16575897,-0.054787204,0.45371446,-0.9988637,-1.2904255,-1.1922934,-0.80259436,-1.0219954,-0.96733606,0.1582693,-0.17033477,-0.46282795,-0.61533654,-0.47852004,-0.003360008,0.9187194,-1.5069108,-0.34484506,-0.74546695,-0.6921337,-0.64783365,-0.87224483,0.38807642,0.46512902,-0.8330598,-1.0253069,-0.29759744,-0.6770818,0.083386615,-0.9986708,,2.458547961
1,1,-0.22860514,1.558021,-0.12654828,-0.5587756,-0.069470055,1.07642,0.25121266,-0.14396279,-0.58073163,0.26595175,-0.07685812,0.15367371,1.0687025,0.36810106,-0.7369589,0.18019877,-0.08282035,-0.38904762,-0.046804696,-0.21971497,-0.08290526,-0.12979403,-0.05477551,-0.4427535,-0.35501167,1.1026934,0.28209242,0.3014278,-0.45062163,-0.27344635,-0.06914042,-0.6695998,-0.23086284,-0.5251464,-0.7906327,0.9664926,-0.41243878,-0.45984173,-0.30896446,0.9696662,-0.6597794,0.14751247,-0.06267173,0.69194317,0.6086587,0.18672036,-1.0405259,-1.0037326,0.73263705,0.097342275,1.1714896,,3.653660937
1,1,2.1131647,1.6661723,-0.12658621,-0.47005057,-0.50124586,-1.279082,0.41761985,-0.14464904,-0.30577222,0.32964578,2.1907318,-1.4166903,-0.62636036,0.23413141,0.43356088,0.7737006,-0.047375638,-0.9490787,-0.72045594,4.5975385,-0.03697679,3.256637,-0.04030455,-0.18447216,-0.7490128,1.428372,0.321646,-2.4823885,0.6961174,2.9327903,1.472192,-0.41996726,-1.0322919,-0.731095,0.7507634,-0.6074995,-1.8437933,-1.6054333,-1.1369324,4.4162583,-0.85814065,2.6086783,2.3733099,1.855394,1.4057919,0.58833104,-0.80767345,0.6510034,3.3086057,1.5247637,1.8421141,,1.770940303
1,1,-0.84375364,-0.49126977,-0.12659587,0.3338498,0.001681209,0.90573144,-0.2264157,-0.1555847,-0.08521177,-0.34596348,-0.11015938,-0.42809877,-0.061012633,-0.8699299,-0.025150072,1.1099513,0.8061651,1.1015054,2.6896434,-0.038347196,-0.08292015,-0.14600511,-0.05478689,-0.31472617,-1.2778378,-1.3492327,0.58938026,0.6722457,0.06907833,0.7423036,0.32250965,-0.95327306,-0.37406528,-0.55186796,-0.718203,0.34793478,-0.8301291,0.08952167,-0.35682586,0.4844223,-0.18748352,-0.42703307,-0.62095076,1.2180835,0.5042068,1.2186381,-0.7188541,-1.4173641,-0.6471305,-0.09330336,0.7922404,,1.536745799
1,0,0.3070703,-0.5485589,-0.12659621,-1.5631466,-0.3334787,-0.32322606,-0.23067857,-0.15574875,-0.23062459,-0.43348765,-0.68109554,-0.07993901,0.89867884,0.30018333,-0.2536229,-0.64459395,0.88110256,0.24942142,-0.59028256,-0.2775032,-0.082922086,-0.18159036,-0.054786783,-1.5806497,1.9621701,-0.14938836,-0.2856587,1.3423795,-0.37210667,-0.07029638,-0.1702114,-1.2142525,-0.6246812,0.11803243,-0.777011,-1.0350442,-0.3640868,-0.49236202,-0.45223948,-0.75483924,0.630923,0.21443756,0.010957607,-0.4415961,-0.0541871,0.98184204,1.2271036,0.060209855,-0.3877444,0.04977875,-1.0485578,,1.994228703
